11-17-2019_17-08,0,-75.04407963459286,-93.99399399399293,-12.457912457913022
11-17-2019_17-37,1,-22.15418949657365,-29.328621908127364,-14.979757085019935
11-17-2019_18-05,2,-74.37925588231599,-91.89189189189094,-17.012448132779884
11-17-2019_18-34,3,-41.74303176953633,-46.74556213017851,-34.95934959349611
11-17-2019_19-02,4,-41.048633836166985,-41.17647058823549,-36.56716417910537
11-17-2019_19-31,5,-65.09924463911904,-93.48534201954294,43.859649122806566
11-17-2019_19-59,6,-39.566053153866356,-40.52044609665519,-29.32862190812804
11-17-2019_20-27,7,-40.74633415943857,-40.97222222222267,-40.52044609665446
11-17-2019_20-56,8,-69.27947789298273,-93.0313588850164,-18.367346938775235
11-17-2019_21-25,9,-25.061616697344945,-25.311203319501967,-24.81203007518791
11-17-2019_21-53,10,-72.37135412579661,-84.98498498498441,-21.1469534050177
11-17-2019_22-22,11,-24.815826996197632,-27.75665399239543,-21.87499999999984
11-17-2019_22-51,12,-20.50209205020904,-20.50209205020904,-20.50209205020904
11-17-2019_23-20,13,-73.67041638604636,-92.53731343283484,-18.21561338289934
11-17-2019_23-49,14,-13.874229859359914,-25.65055762081785,-2.0979020979019856
11-18-2019_00-18,15,-39.02439024390328,-39.02439024390328,-39.02439024390328
11-18-2019_00-48,16,-66.72450335743596,-84.9849849849844,-21.25984251968486
11-18-2019_01-16,17,-28.42594399453617,-29.05405405405424,-27.7978339350181
11-18-2019_01-45,18,-71.50022647142904,-84.56790123456734,-32.33082706766933
11-18-2019_02-13,19,-31.0825892857144,-33.59375000000011,-28.571428571428687
11-18-2019_02-42,20,-63.50432181205799,-90.6249999999991,-35.810810810810935
11-18-2019_03-10,21,-36.09976390040208,-36.32958801498141,-33.33333333333353
11-18-2019_03-39,22,-63.00503747168771,-89.09090909090828,0.4566210045661119
11-18-2019_04-07,23,-30.909090909091237,-30.909090909091237,-30.909090909091237
11-18-2019_04-36,24,-36.74753997072869,-37.70491803278781,-3.8461538461535425
11-18-2019_05-04,25,-38.25936512532402,-63.50364963503724,10.714285714286063
11-18-2019_05-33,26,-4.559838895282175,-11.392405063291067,2.2727272727267183
11-18-2019_06-02,27,-4.826544983381114,-4.918032786885173,-0.34364261168368593
11-18-2019_06-30,28,-38.92200512112157,-84.89425981873053,12.7819548872184
11-18-2019_06-59,29,7.285808832476089,-51.923076923077524,95.03546099290864
11-18-2019_07-28,30,-33.65627303559544,-79.31034482758592,43.322475570032154
11-18-2019_07-56,31,27.127566239690683,7.913669064748532,46.34146341463282
11-18-2019_08-25,32,-40.68592680307785,-84.75609756097504,21.45748987854228
11-18-2019_08-53,33,9.758331698308604,-19.54022988505821,44.827586206895305
11-18-2019_09-22,34,-24.333513978182054,-54.545454545454994,35.84905660377265
11-18-2019_09-50,35,-7.499075796682099,-67.53246753246798,53.5836177474393
11-18-2019_10-19,36,6.98751391696482,-29.078014184397276,55.55555555555551
11-18-2019_10-48,37,-22.627570663927603,-50.17793594306122,7.011070110701457
11-18-2019_11-16,38,-36.04992997356241,-66.55518394648873,13.879003558718509
11-18-2019_11-45,39,11.489773090443595,3.5714285714288763,37.58389261744916
11-18-2019_12-14,40,-25.706389975822514,-67.74193548387136,38.98305084745718
11-18-2019_12-43,41,-10.378715244486887,-21.428571428571207,0.6711409395974344
11-18-2019_13-12,42,37.12374581939745,37.12374581939745,37.12374581939745
11-18-2019_13-41,43,-40.54963169000145,-74.99999999999996,17.647058823528763
11-18-2019_14-10,44,6.007067137809547,6.007067137809547,6.007067137809547
11-18-2019_14-40,45,-30.63146990058777,-67.32026143790895,4.4776119402988765
11-18-2019_15-09,46,-35.010235350216746,-79.02097902097881,38.04713804713726
11-18-2019_15-39,47,3.566656524097775,0.37174721189626003,6.76156583629929
11-18-2019_16-08,48,-36.01395146066897,-70.87378640776716,11.969111969112296
11-18-2019_16-38,49,21.4809502880011,7.9136690647485395,35.04823151125366
11-18-2019_17-07,50,-30.35557051835769,-67.21311475409871,45.907473309608044
11-18-2019_17-37,51,6.850995617730614,-24.52830188679238,39.318885448915864
11-18-2019_18-06,52,-30.617270634626784,-64.53900709219928,9.090909090909454
11-18-2019_18-35,53,-1.929479123525369,-13.357400722021344,135.52123552123882
11-18-2019_19-05,54,4.089219330855372,4.089219330855373,4.089219330855373
11-18-2019_19-34,55,-39.557842915368475,-83.55263157894686,14.5038167938935
11-18-2019_20-03,56,30.14498728784413,2.040816326530788,58.249158249157475
11-18-2019_20-33,57,-18.729573842047532,-52.054794520548654,41.89189189189142
11-18-2019_21-02,58,-43.18838323259543,-83.05084745762663,7.2796934865903875
11-18-2019_21-32,59,10.93756625722681,7.806691449814492,14.06844106463913
11-18-2019_22-01,60,-2.77777777777757,-2.7777777777775694,-2.7777777777775694
11-18-2019_22-30,61,-35.04614929945228,-79.1666666666662,16.279069767442188
11-18-2019_23-00,62,-6.479013990672823,-7.894736842105211,-5.063291139240436
11-18-2019_23-29,63,-23.763050783608723,-37.7289377289382,4.477611940298869
11-18-2019_23-58,64,-2.601066650976656,-13.357400722022435,8.108108108108448
11-19-2019_00-27,65,-16.020019410940787,-22.033898305084534,10.294117647059162
11-19-2019_00-56,66,4.611873278307239,-2.439024390243663,17.40890688259094
11-19-2019_01-24,67,-16.70175265727465,-70.68403908794812,44.8763250883397
11-19-2019_01-53,68,1.4492753623191872,1.4492753623191872,1.4492753623191872
11-19-2019_02-22,69,-3.010033444815934,-3.0100334448159334,-3.0100334448159334
11-19-2019_02-51,70,-41.78690578291099,-66.29213483146128,9.54063604240194
11-19-2019_03-20,71,10.065055747331527,-4.059040590405587,59.99999999999962
11-19-2019_03-48,72,8.771929824560694,8.771929824560695,8.771929824560695
11-19-2019_04-17,73,-54.769186073474685,-92.5925925925916,46.666666666665996
11-19-2019_04-46,74,4.529616724738978,4.529616724738977,4.529616724738977
11-19-2019_05-14,75,-15.992814780782032,-27.215189873418534,8.333333333332314
11-19-2019_05-43,76,4.08478665755655,-3.2258064516128044,19.565217391303293
11-19-2019_06-12,77,9.848484848485228,9.848484848485228,9.848484848485228
11-19-2019_06-40,78,-53.79319535125929,-93.56913183279639,23.2394366197174
11-19-2019_07-09,79,18.209134615384034,17.18750000000012,19.230769230767955
11-19-2019_07-38,80,12.852664576802844,12.852664576802846,12.852664576802846
11-19-2019_08-06,81,-45.83745514242722,-82.35294117647014,13.636363636364015
11-19-2019_08-35,82,-4.859629856554191,-14.062499999999678,13.636363636364013
11-19-2019_09-04,83,-22.479900360858192,-51.048951048951345,20.99644128113795
11-19-2019_09-33,84,-2.224898744586684,-15.789473684210572,22.047244094486928
11-19-2019_10-01,85,-14.030723774716119,-30.06993006993071,4.89510489510522
11-19-2019_10-30,86,-16.6386072505362,-39.28571428571438,55.115511551154626
11-19-2019_10-59,87,-6.750368633521654,-40.350877192982566,52.17391304347843
11-19-2019_11-27,88,-2.9481292758142374,-31.271477663230943,33.333333333332924
11-19-2019_11-56,89,-16.160147596936397,-42.30769230769292,35.849056603772425
11-19-2019_12-25,90,8.988089553460702,6.007067137809138,11.969111969112266
11-19-2019_12-54,91,-15.27886468392141,-58.95522388059776,90.16393442623126
11-19-2019_13-23,92,-4.707761141267685,-5.594405594405305,8.695652173913402
11-19-2019_13-52,93,-23.50403933440336,-37.93103448275931,18.081180811807126
11-19-2019_14-21,94,24.213802132338827,-9.090909090909967,104.15224913494923
11-19-2019_14-49,95,14.589649195948596,13.636363636364017,35.531135531135625
11-19-2019_15-18,96,-17.479745221011036,-72.47706422018362,37.33905579399024
11-19-2019_15-47,97,19.04761904761915,19.04761904761915,19.04761904761915
11-19-2019_16-16,98,-22.07453190248171,-62.83783783783855,18.577075098814255
11-19-2019_16-45,99,-2.4531319111294305,-7.216494845360511,2.3102310231016516
11-19-2019_17-14,100,-5.454545454545138,-5.454545454545137,-5.454545454545137
11-19-2019_17-43,101,-30.70573296973992,-62.71186440678037,18.320610687022434
11-19-2019_18-12,102,1.714298286359625,-4.91803278688518,15.384615384615751
11-19-2019_18-41,103,-19.657367936535866,-59.70695970696037,125.45454545454827
11-19-2019_19-10,104,14.84409310496291,11.111111111111455,18.57707509881437
11-19-2019_19-39,105,-24.10662371260833,-55.631399317406526,29.411764705882177
11-19-2019_20-09,106,15.863032844164685,13.207547169811695,18.518518518517673
11-19-2019_20-38,107,-36.082438376576334,-74.27652733118987,16.36363636363518
11-19-2019_21-08,108,57.91505791505932,15.830115830116071,100.00000000000257
11-19-2019_21-37,109,-12.157983975575313,-27.868852459017003,14.583333333333217
11-19-2019_22-06,110,5.883652047390487,-15.441176470588978,27.208480565369953
11-19-2019_22-36,111,-24.91668650297825,-71.8309859154932,24.087591240875106
11-19-2019_23-05,112,14.22519146162645,10.803324099723229,17.647058823529672
11-19-2019_23-34,113,9.803921568627716,9.803921568627715,9.803921568627715
11-20-2019_00-02,114,-32.91117494283995,-62.71186440678034,33.04721030042817
11-20-2019_00-31,115,20.91924398625381,16.83848797250772,24.9999999999999
11-20-2019_01-00,116,-7.193301555288984,-27.272727272727582,25.85034013605431
11-20-2019_01-30,117,-15.240280077957989,-31.74061433447149,3.8062283737026643
11-20-2019_01-59,118,-24.842132003138282,-56.86274509803995,25.54112554112467
11-20-2019_02-28,119,10.390972397013531,5.839416058394519,14.942528735632548
11-20-2019_02-58,120,-24.98986416434647,-61.11111111111161,131.0231023102333
11-20-2019_03-27,121,7.164533579627609,4.895104895105236,9.433962264149981
11-20-2019_03-56,122,-19.357189572538356,-50.70422535211339,51.898734177214266
11-20-2019_04-26,123,5.442176870748634,5.442176870748633,5.442176870748633
11-20-2019_04-54,124,-4.448630989165747,-29.8245614035095,21.405750798721243
11-20-2019_05-23,125,21.02801485124618,7.526881720430477,34.52914798206188
11-20-2019_05-52,126,-20.52073804347274,-29.577464788733064,8.771929824561715
11-20-2019_06-20,127,-5.511967484689499,-27.927927927928053,15.755627009645519
11-20-2019_06-49,128,15.352746212121485,13.281250000000185,17.424242424242784
11-20-2019_07-18,129,4.529616724738979,4.529616724738979,4.529616724738979
11-20-2019_07-47,130,-42.672777781808016,-93.28859060402581,95.12195121951383
11-20-2019_08-15,131,32.94730597611628,27.20848056537012,38.686131386862456
11-20-2019_08-44,132,35.71428571428486,35.71428571428486,35.71428571428486
11-20-2019_09-13,133,-40.19405338456536,-92.83154121863699,26.31578947368377
11-20-2019_09-42,134,44.009216589860564,42.85714285714164,45.16129032257949
11-20-2019_10-10,135,9.540636042401653,9.540636042401653,9.540636042401653
11-20-2019_10-38,136,0.1014568088814498,-11.03202846975163,16.10486891385657
11-20-2019_11-06,137,9.963884577737018,-14.590747330961443,38.05970149253628
11-20-2019_11-35,138,10.294117647057941,10.294117647057941,10.294117647057941
11-20-2019_12-04,139,-29.161607872497175,-93.26599326599224,86.20689655172663
11-20-2019_12-32,140,22.085473621309482,14.478114478114396,29.692832764504573
11-20-2019_13-00,141,-1.4858379093681868,-22.558922558922507,46.5201465201457
11-20-2019_13-29,142,7.700216022665992,-14.498141263941282,39.70588235294077
11-20-2019_13-57,143,5.882993094025245,-31.558935361217454,104.01337792642309
11-20-2019_14-25,144,20.9010411598709,16.279069767441314,25.523012552300493
11-20-2019_14-54,145,-8.686728965801025,-36.39575971731515,36.50793650793652
11-20-2019_15-23,146,-7.395544759856284,-33.085501858736315,38.57677902621628
11-20-2019_15-51,147,-18.149789787548933,-59.24764890282193,84.2105263157915
11-20-2019_16-20,148,18.00178677784339,16.438356164382554,19.565217391304223
11-20-2019_16-49,149,-9.55547092754255,-80.32786885245868,99.27536231884423
11-20-2019_17-18,150,6.467985269135624,2.564102564101573,27.659574468084443
11-20-2019_17-46,151,-14.01784513382848,-59.7523219814246,47.60147601475913
11-20-2019_18-15,152,25.695359391010783,24.579124579123743,26.81159420289782
11-20-2019_18-44,153,-34.330356132929595,-85.07462686567105,36.546184738954615
11-20-2019_19-13,154,38.50166323664469,37.8091872791512,39.19413919413815
11-20-2019_19-43,155,-10.417091380507395,-36.39575971731514,47.28682170542519
11-20-2019_20-13,156,-14.025214495783557,-33.121019108280876,17.647058823528596
11-20-2019_20-42,157,2.845842018311499,-8.759124087591976,13.87900355871832
11-20-2019_21-11,158,-22.063014899730092,-66.52719665272025,49.85590778097894
11-20-2019_21-41,159,7.376104494813862,5.263157894736846,9.489051094890877
11-20-2019_22-10,160,-24.866407629460095,-44.80519480519544,61.392405063291385
11-20-2019_22-39,161,32.10544898199271,26.279863481227935,37.93103448275748
11-20-2019_23-09,162,38.461538461537515,38.461538461537515,38.461538461537515
11-20-2019_23-38,163,-25.588488239923535,-80.39215686274476,102.09059233449572
11-21-2019_00-07,164,17.596777070820643,15.671641791043932,19.52191235059735
11-21-2019_00-37,165,-39.447569472366744,-84.73282442748034,23.134328358208133
11-21-2019_01-06,166,24.35567010309215,23.71134020618535,24.999999999998963
11-21-2019_01-35,167,20.141342756183693,20.141342756183697,20.141342756183697
11-21-2019_02-04,168,-34.30816945152279,-81.24999999999962,120.58823529412001
11-21-2019_02-33,169,19.95633540874813,7.382550335569716,32.530120481926545
11-21-2019_03-03,170,-11.848797450384923,-36.567164179105326,28.301886792451675
11-21-2019_03-32,171,43.00951543672649,26.182965299683573,59.836065573769396
11-21-2019_04-01,172,31.578947368420486,31.578947368420486,31.578947368420486
11-21-2019_04-30,173,5.174186544049553,-16.6666666666674,40.41095890410999
11-21-2019_05-00,174,-20.86149084207742,-27.215189873418414,22.950819672130592
11-21-2019_05-29,175,9.84848484848379,9.848484848483789,9.848484848483789
11-21-2019_05-58,176,-41.88888062502673,-93.58974358974254,62.162162162160996
11-21-2019_06-28,177,23.686143972708724,19.13357400722053,32.29571984435721
11-21-2019_06-57,178,-27.223674681712527,-85.91549295774584,39.09774436090103
11-21-2019_07-26,179,12.617635770009036,-3.614457831326158,49.01960784313623
11-21-2019_07-55,180,-16.1131299817233,-35.81081081081132,38.513513513512535
11-21-2019_08-25,181,10.204081632651924,10.204081632651924,10.204081632651924
11-21-2019_08-54,182,-35.68023210542362,-84.89425981873053,34.057971014491656
11-21-2019_09-23,183,14.08871377732599,10.320284697509075,17.857142857142907
11-21-2019_09-52,184,18.05002950606254,17.647058823529548,32.57575757575645
11-21-2019_10-22,185,-20.64250274907127,-79.16666666666639,53.54330708661319
11-21-2019_10-51,186,8.77192982456116,4.761904761904914,12.781954887217404
11-21-2019_11-20,187,1.8181818181813623,1.8181818181813627,1.8181818181813627
11-21-2019_11-50,188,-16.032226937328414,-30.795847750865722,38.3647798742135
11-21-2019_12-19,189,68.08833080753539,51.61290322580632,84.56375838926445
11-21-2019_12-49,190,-27.58028526745629,-62.825278810409685,46.25850340135939
11-21-2019_13-18,191,18.02737802737742,16.363636363635358,19.691119691119486
11-21-2019_13-47,192,-23.932383372015128,-64.02877697841785,39.931740614333876
11-21-2019_14-17,193,-8.155943406011483,-26.056338028169694,25.490196078431254
11-21-2019_14-46,194,-16.717130035251806,-57.51633986928181,94.65648854962107
11-21-2019_15-15,195,5.188977373277688,-4.4368600682597865,14.814814814815161
11-21-2019_15-44,196,-17.111158304419067,-57.05521472392704,57.71812080536857
11-21-2019_16-14,197,22.564407880493103,20.96774193548348,24.161073825502733
11-21-2019_16-43,198,45.9074733096075,45.90747330960748,45.90747330960748
11-21-2019_17-13,199,-37.38310855719302,-81.2030075187966,32.89036544850431
11-21-2019_17-41,200,9.55859064338418,-3.2258064516134546,36.200716845877665
11-21-2019_18-09,201,-3.407790263107123,-46.031746031746785,49.30555555555463
11-21-2019_18-36,202,29.370629370628425,29.37062937062843,29.37062937062843
11-21-2019_19-06,203,40.79422382671384,40.794223826713846,40.794223826713846
11-21-2019_19-35,204,-14.826998632995537,-49.68553459119562,39.86013986013878
11-21-2019_20-04,205,92.41401739978932,19.52191235059641,165.3061224489822
11-21-2019_20-33,206,-16.275284583626192,-42.07317073170779,24.031007751937743
11-21-2019_21-03,207,31.23808674521405,23.674911660776317,38.80126182965178
11-21-2019_21-32,208,-26.03918249215405,-78.39506172839482,52.9850746268647
11-21-2019_22-01,209,48.16602316602282,14.864864864863726,81.4671814671819
11-21-2019_22-31,210,-8.196721311475466,-8.196721311475466,-8.196721311475466
11-21-2019_23-00,211,-30.96018086236453,-77.69516728624515,55.303030303032806
11-21-2019_23-29,212,33.14772355060649,26.76056338028075,39.534883720932235
11-21-2019_23-58,213,-17.936360286074372,-29.41176470588311,34.05797101449159
11-22-2019_00-28,214,23.028391167191707,23.028391167191707,23.028391167191707
11-22-2019_00-57,215,-38.98105986131222,-81.65137614678858,21.67300380228039
11-22-2019_01-25,216,48.250330126390665,25.44802867383394,71.05263157894738
11-22-2019_01-54,217,42.85714285714493,42.85714285714492,42.85714285714492
11-22-2019_02-23,218,-36.07597361723623,-91.99999999999903,53.28467153284626
11-22-2019_02-52,219,29.54558072396064,28.289473684209334,30.801687763711946
11-22-2019_03-20,220,45.74898785425255,45.748987854252555,45.748987854252555
11-22-2019_03-49,221,-11.89727261704028,-77.19869706840373,120.68965517241722
