09-13-2020_20-52,0,0.7942618414244546,0.23312037011359985,2.5131155290429734
09-13-2020_20-52,1,2.6841539637862493,2.3526723486340466,3.015635578938452
09-13-2020_20-52,2,2.40461984100921,2.1848370705097855,4.282131413860823
09-13-2020_20-52,3,3.450853559653224,2.4815911569984905,4.420115962307957
09-13-2020_20-53,4,3.9827807195979448,3.9120543106912606,4.449849598045763
09-13-2020_20-53,5,4.331844437614129,4.259010758868794,4.404678116359465
09-13-2020_20-53,6,3.9960239483083697,3.778349572041971,4.411861189897515
09-13-2020_20-53,7,4.528789034795065,4.4681559757211975,4.589422093868933
09-13-2020_20-53,8,4.701328206856767,4.163775630901229,5.367071188699142
09-13-2020_20-54,9,4.975493767696957,4.69495255960528,5.446861973932637
09-13-2020_20-54,10,5.0075852184822764,4.98311972499824,5.571464736065171
09-13-2020_20-54,11,5.416059630639725,5.2963609325981995,5.5262848374749725
09-13-2020_20-54,12,4.705282687203255,4.117016276554993,5.380395931259104
09-13-2020_20-54,13,4.720567123403322,4.424486063872804,5.005355729684887
09-13-2020_20-54,14,4.9317548361394214,4.83743724925086,5.092919416841117
09-13-2020_20-55,15,5.002203569435123,4.979490107251331,5.054578267002626
09-13-2020_20-55,16,5.0431754878422685,5.0220933560865815,5.064257619597956
09-13-2020_20-55,17,5.080713223204098,5.074437107636902,5.27442147683756
09-13-2020_20-55,18,4.607470413454671,4.117593274453493,5.708114050568644
09-13-2020_20-55,19,4.820173085620388,4.5262619032065,5.109967529257918
09-13-2020_20-55,20,5.010428672655368,4.93207608329313,5.128916619720546
09-13-2020_20-56,21,4.784424296610078,4.574616397704628,5.166158787498383
09-13-2020_20-56,22,5.000369850989498,4.967845915187748,5.032893786791247
09-13-2020_20-56,23,4.549550644814298,4.283623549308646,5.147783957381118
09-13-2020_20-56,24,4.996222575284982,4.906338532916605,5.128202716015915
09-13-2020_20-56,25,4.611897832602662,4.315186216025775,5.09919112228228
09-13-2020_20-56,26,4.998541333479173,4.870077911550479,5.127004755407868
09-13-2020_20-57,27,4.78873755206826,4.582709361287457,5.12725673278299
09-13-2020_20-57,28,4.915381878290554,4.854516155314047,5.020827966764506
09-13-2020_20-57,29,4.55542057189559,3.932406319070607,5.136369727359754
09-13-2020_20-57,30,5.108708621223873,4.793902538837778,5.634377991703036
09-13-2020_20-57,31,5.3149679389168325,4.94348824194787,5.686447635885795
09-13-2020_20-58,32,5.638738875662982,5.638738875662982,5.638738875662982
09-13-2020_20-58,33,5.360335447238863,5.172541270940108,6.0481564847045215
09-13-2020_20-58,34,5.994221669019408,5.981585373147674,6.006857964891143
09-13-2020_20-58,35,5.7603367291009056,5.7603367291009056,5.7603367291009056
09-13-2020_20-58,36,5.319862390022245,4.90017667943131,6.003217560240122
09-13-2020_20-58,37,6.053414895649873,6.053217293200971,6.053612498098774
09-13-2020_20-59,38,5.560074900120957,5.358690129655991,5.995411703613934
09-13-2020_20-59,39,5.546084805946119,5.319370157355719,5.912445491603502
09-13-2020_20-59,40,5.716253406437677,5.545510613570793,5.886996199304563
09-13-2020_20-59,41,5.639247929972825,5.639247929972825,5.639247929972825
09-13-2020_20-59,42,5.282535009946064,5.115644338992733,5.93731547070535
09-13-2020_21-00,43,5.480364519182759,5.464503152080347,5.7143400576740495
