10-20-2019_07-55,0,-12.376764005124526,-12.399448727372393,-11.846504719041292
10-20-2019_07-55,1,-12.551665295777529,-12.677852399692561,-11.043570786713927
10-20-2019_07-56,2,-11.420831494013463,-12.002826570248848,-10.838836417778083
10-20-2019_07-57,3,-11.389881759248714,-11.634055909857144,-10.071351748254145
10-20-2019_07-57,4,-10.175621337867932,-10.948165556992722,-9.456360366690248
10-20-2019_07-58,5,-9.8983077420382,-10.141097577082613,-9.341636639116944
10-20-2019_07-59,6,-9.752434795785684,-9.829752256114633,-9.675117335456731
10-20-2019_07-59,7,-9.926255465336641,-10.039514382099762,-9.649084430746091
10-20-2019_08-00,8,-10.050949244757424,-10.211239324087298,-9.541273778925333
10-20-2019_08-01,9,-9.503099239808446,-9.84182789924367,-8.501455271261447
10-20-2019_08-01,10,-8.862308628939104,-8.862308628939104,-8.862308628939104
10-20-2019_08-02,11,-9.338444404728403,-9.376168745138374,-8.874793090512354
10-20-2019_08-02,12,-8.830561310620364,-8.830561310620366,-8.830561310620366
10-20-2019_08-03,13,-9.027479818724112,-9.027479818724112,-9.027479818724112
10-20-2019_08-04,14,-9.187783976892634,-9.187783976892632,-9.187783976892632
10-20-2019_08-04,15,-9.46125973680456,-9.646902165550744,-9.073925817729922
10-20-2019_08-05,16,-9.139358031219214,-9.48892604253502,-6.267980501079313
10-20-2019_08-06,17,-7.663108207368057,-9.013376659097752,-6.383877218596639
10-20-2019_08-06,18,-6.330841330052111,-6.368576086636641,-5.794184618640694
10-20-2019_08-07,19,-5.896490463915571,-5.896490463915572,-5.896490463915572
10-20-2019_08-07,20,-6.0776128659117905,-6.0776128659117905,-6.0776128659117905
10-20-2019_08-08,21,-6.320411870460718,-6.468688195282605,-5.869927581951644
10-20-2019_08-09,22,-5.87606745698737,-5.93447084555338,-5.817664068421357
10-20-2019_08-09,23,-5.65353305014594,-5.65353305014594,-5.65353305014594
10-20-2019_08-10,24,-30.3485277798722,-119.19534935501653,-5.841316981793702
10-20-2019_08-11,25,-5.769385668300093,-5.902839175418013,-5.635932161182169
10-20-2019_08-11,26,-6.069037576557643,-6.199572996809464,-5.678388328487681
10-20-2019_08-12,27,-6.128795984736197,-6.226701949967062,-5.882544627498223
10-20-2019_08-12,28,-5.731772999123982,-5.73177299912398,-5.73177299912398
10-20-2019_08-13,29,-6.480168461845968,-6.5895826227491,-6.175456193756939
10-20-2019_08-14,30,-5.793035710903492,-5.7930357109034905,-5.7930357109034905
