09-29-2019_07-46,0,-87.34085456161958,-113.81495523066198,-10.72793655300517
09-29-2019_07-47,1,-17.04403383110739,-20.493332644275657,-10.306893044483507
09-29-2019_07-47,2,-14.860549742015074,-15.102769012747334,-14.61833047128281
09-29-2019_07-47,3,-15.304494992877682,-15.304494992877686,-15.304494992877686
09-29-2019_07-48,4,-15.056288531419375,-15.203991972680525,-11.067686631604493
09-29-2019_07-48,5,-65.25954685641352,-113.2410940884271,-7.0650375425169845
09-29-2019_07-48,6,-13.43311813604175,-13.851643713191738,-13.014592558891769
09-29-2019_07-49,7,-81.85249068789513,-112.6247221662576,-13.334909427192798
09-29-2019_07-49,8,-13.363588796676257,-13.526606201713888,-11.353571246085691
09-29-2019_07-49,9,-58.321454394349544,-101.39691925875532,-12.325292696038238
09-29-2019_07-50,10,-11.928340418605162,-12.900903528951725,-10.982240353663778
09-29-2019_07-50,11,-14.927282978083452,-16.858378835602366,-11.846166766160483
09-29-2019_07-50,12,-13.384142178360037,-15.083123387459642,-11.685160969260435
09-29-2019_07-51,13,-14.512929692535682,-15.53751873518774,-10.890144256378253
09-29-2019_07-51,14,-12.258674644934349,-13.046926964261264,-11.470422325607425
09-29-2019_07-52,15,-11.851833385012352,-11.851833385012352,-11.851833385012352
09-29-2019_07-52,16,-46.88408884975077,-121.00271740432268,-10.931602827395018
09-29-2019_07-53,17,-11.701619708842284,-12.244758678048216,-11.15848073963635
09-29-2019_07-53,18,-12.820982347203573,-12.924451283418913,-11.303667457999687
09-29-2019_07-54,19,-42.537694924153044,-95.14806204627517,-10.091599232558806
09-29-2019_07-54,20,-11.657748274370071,-11.751354091300938,-9.554639885858919
09-29-2019_07-55,21,-10.894583798491707,-10.924894741722094,-10.86427285526132
09-29-2019_07-55,22,-14.596239496102596,-17.235190987603122,-10.42485234354062
09-29-2019_07-56,23,-10.066334227478434,-10.904575933516643,-9.228092521440228
09-29-2019_07-56,24,-11.819141359690596,-14.787675599918439,-8.29955176892007
09-29-2019_07-57,25,-10.442902096149714,-12.559855387739823,-7.795546583603418
09-29-2019_07-58,26,-9.083805807592082,-9.168872850845215,-7.877469399955799
09-29-2019_07-58,27,-8.316067105756126,-9.126603906986588,-7.551616890825899
09-29-2019_07-59,28,-9.095661586596577,-10.006068879265326,-6.776370443749539
09-29-2019_07-59,29,-9.906915739041942,-10.493468693143976,-7.168748214174707
09-29-2019_08-00,30,-8.866223895032267,-9.19006919380214,-8.542378596262393
09-29-2019_08-01,31,-9.424947559382321,-9.746596149930125,-7.178838893451347
09-29-2019_08-01,32,-7.948842084900139,-8.44729459703774,-7.450389572762543
09-29-2019_08-02,33,-10.799217788528502,-11.58396420147891,-8.610401279318461
09-29-2019_08-02,34,-9.027378936185492,-10.511432237396003,-7.5433256349749795
09-29-2019_08-03,35,-15.078838922073366,-20.121161122422624,-8.280186810914438
09-29-2019_08-04,36,-8.528484100167647,-9.550226681744089,-7.506741518591208
09-29-2019_08-04,37,-14.811884926766826,-19.777261275251096,-10.036714717181392
09-29-2019_08-05,38,-10.887068520541618,-11.389269044867405,-10.384867996215831
09-29-2019_08-05,39,-10.098757508225727,-10.098757508225727,-10.098757508225727
09-29-2019_08-06,40,-31.538403718863147,-125.65054609231339,-9.734870635959025
09-29-2019_08-07,41,-9.643392613039165,-9.804618118270573,-7.051759608988343
09-29-2019_08-07,42,-9.541962568900205,-9.541962568900205,-9.541962568900205
09-29-2019_08-08,43,-13.484640121703903,-14.944216442403082,-9.276327296989036
09-29-2019_08-08,44,-10.83031474235223,-15.289864244098482,-6.016975422853617
09-29-2019_08-09,45,-9.725557821352375,-12.959562977669812,-6.4915526650349396
09-29-2019_08-10,46,-16.76789125395828,-21.52798057017516,-6.364366079767523
09-29-2019_08-10,47,-7.023240884123966,-7.058074305485884,-6.9884074627620505
09-29-2019_08-11,48,-10.685906159775767,-11.558360783808583,-5.943660516660014
09-29-2019_08-11,49,-11.139802047612758,-12.400950000672282,-9.87865409455323
09-29-2019_08-12,50,-13.23897015449921,-16.185941485668852,-7.206424803936842
09-29-2019_08-12,51,-9.045350551789399,-9.491994630939017,-7.8947695072293405
09-29-2019_08-13,52,-13.449266851103511,-22.34094687437812,-6.8553183734193235
09-29-2019_08-13,53,-7.365391614645097,-7.365391614645099,-7.365391614645099
09-29-2019_08-14,54,-49.22148648513441,-133.04984297266836,-9.076521972379938
09-29-2019_08-14,55,-6.098168356449679,-7.374351650413784,-4.8219850624855765
09-29-2019_08-15,56,-8.398184942292025,-8.398184942292023,-8.398184942292023
09-29-2019_08-15,57,-7.3952490147103385,-7.395249014710337,-7.395249014710337
09-29-2019_08-16,58,-11.22871901394543,-12.318598710213466,-9.292332020811733
09-29-2019_08-17,59,-9.421910128435421,-10.369311423671137,-7.135871865042783
09-29-2019_08-17,60,-12.693416315760032,-15.402089080693823,-7.721991940767847
09-29-2019_08-18,61,-8.142185049266851,-9.019867218604302,-7.264502879929396
09-29-2019_08-18,62,-11.132916582799334,-14.317959597662803,-7.368401337525524
09-29-2019_08-19,63,-8.14460188444655,-9.214408754018468,-7.17020495897034
09-29-2019_08-19,64,-7.315379369991492,-7.315379369991492,-7.315379369991492
09-29-2019_08-20,65,-14.654530374238618,-22.03021348837021,-9.11314446991186
09-29-2019_08-21,66,-8.348328085767726,-9.083736576416227,-7.6129195951192274
09-29-2019_08-21,67,-9.36205738545214,-9.362057385452138,-9.362057385452138
09-29-2019_08-22,68,-13.293317265591611,-13.729420655647225,-9.364316117187332
09-29-2019_08-22,69,-9.844913837971461,-11.534745699657076,-8.155081976285844
09-29-2019_08-23,70,-7.831234362173182,-7.831234362173184,-7.831234362173184
09-29-2019_08-23,71,-56.896593927768215,-113.2207477810923,-7.870422943757887
09-29-2019_08-24,72,-7.751314172857118,-8.156296380529165,-7.346331965185068
09-29-2019_08-24,73,-11.903976915247338,-12.092362365094985,-8.416362645544073
09-29-2019_08-25,74,-14.85791679529474,-19.145260627821003,-9.379207036554186
09-29-2019_08-25,75,-7.934199422003681,-8.027370218727082,-7.841028625280284
09-29-2019_08-26,76,-11.31312445092333,-11.313124450923327,-11.313124450923327
09-29-2019_08-26,77,-53.97147408926351,-119.99987923331186,-6.880430308631302
09-29-2019_08-27,78,-9.29752665926022,-10.008628771632901,-8.586424546887534
09-29-2019_08-27,79,-42.747998788063754,-127.4972552034172,-7.834187766096255
09-29-2019_08-28,80,-8.327023610048913,-8.406008750670306,-8.24803846942752
09-29-2019_08-28,81,-12.66274284384224,-13.416940838458645,-8.44961994873544
09-29-2019_08-29,82,-8.765603584481415,-8.765603584481411,-8.765603584481411
09-29-2019_08-29,83,-8.706024682952725,-8.706024682952727,-8.706024682952727
09-29-2019_08-30,84,-14.517597906059727,-16.79892526728235,-8.083604043450812
09-29-2019_08-30,85,-10.35258616943826,-10.64390090318766,-7.958007311795523
09-29-2019_08-31,86,-8.618786115250797,-8.618786115250797,-8.618786115250797
09-29-2019_08-31,87,-41.440447405331135,-116.23224224197368,-8.541413645656807
09-29-2019_08-32,88,-7.287300065628886,-9.473968612313328,-5.100631518944442
09-29-2019_08-32,89,-9.862423919811864,-9.86242391981186,-9.86242391981186
09-29-2019_08-33,90,-10.798773969405039,-10.79877396940504,-10.79877396940504
09-29-2019_08-34,91,-14.799286387315032,-15.561363793138161,-10.08821973282223
09-29-2019_08-34,92,-8.621462794419394,-9.234114277131242,-8.008811311707541
09-29-2019_08-35,93,-10.29010955334952,-10.290109553349524,-10.290109553349524
09-29-2019_08-35,94,-11.014902032592856,-11.738115967627671,-7.931646886291008
09-29-2019_08-36,95,-8.46290571210842,-8.462905712108423,-8.462905712108423
09-29-2019_08-36,96,-11.58138864879046,-13.035520715637182,-8.255776129475517
09-29-2019_08-37,97,-10.61836729328624,-10.983735723168305,-8.350667792316557
09-29-2019_08-37,98,-10.51909072572238,-10.529523243942545,-10.508658207502217
09-29-2019_08-38,99,-10.456684305230466,-10.654765861248647,-9.044904398556824
09-29-2019_08-39,100,-10.583791521226978,-11.32363361096318,-9.84394943149078
09-29-2019_08-39,101,-10.68707870776262,-10.721718452642408,-9.745509919624734
09-29-2019_08-40,102,-10.294382333828148,-10.29438233382815,-10.29438233382815
09-29-2019_08-40,103,-13.653383110349917,-15.572034900642949,-11.596792159120223
09-29-2019_08-41,104,-10.322865177438276,-10.43664235703894,-10.209087997837615
09-29-2019_08-41,105,-6.095814780273114,-6.0958147802731135,-6.0958147802731135
09-29-2019_08-42,106,-13.700000309635877,-15.104571709194555,-7.8053955556967365
09-29-2019_08-43,107,-9.588991256169033,-9.597732304434588,-9.580250207903475
